id,playlist_timestamp,player_offset,source_ip,feed_id,inserted_at,updated_at,listener_count,timestamp,candidate_id,description
104,1569263437,10771.08948,::ffff:10.61.202.116,35,2019-09-23 21:32:11,2019-09-23 21:32:11,1,2019-09-23 21:30:08,29,Banging on pier overhead?
105,1569263437,11142.36408,::ffff:10.9.216.41,35,2019-09-23 21:38:22,2019-09-23 21:38:22,1,2019-09-23 21:36:19,30,"big bangs, hammering?"
106,1569263437,13811.90344,::ffff:10.13.190.67,35,2019-09-23 22:22:52,2019-09-23 22:22:52,1,2019-09-23 22:20:49,31,Rattling of hydrophone in current?
107,1569285020,8632.697664,::ffff:10.13.198.201,2,2019-09-24 2:56:02,2019-09-24 2:56:02,1,2019-09-24 2:54:13,32,"Faint ship, cracklinge"
108,1569285033,8672.058244,::ffff:10.13.198.201,35,2019-09-24 2:56:58,2019-09-24 2:56:58,1,2019-09-24 2:55:05,33,Rubbing cable or hp right channel
109,1569328235,8606.336832,::ffff:10.11.254.71,35,2019-09-24 14:56:04,2019-09-24 14:56:04,1,2019-09-24 14:54:01,34,Tweeting squeaking
110,1569393036,2732.243979,::ffff:10.9.213.124,35,2019-09-25 7:18:05,2019-09-25 7:18:05,1,2019-09-25 7:16:08,35,Sudden onset of ship noise
111,1569393036,2921.864799,::ffff:10.63.198.238,35,2019-09-25 7:21:22,2019-09-25 7:21:22,1,2019-09-25 7:19:18,36,Nice blade rate and clattering
112,1569393036,2955.812254,::ffff:10.63.198.238,35,2019-09-25 7:21:56,2019-09-25 7:21:56,1,2019-09-25 7:19:52,36,Ever Legacy container ship MMSI: 566853000
143,1569479433,3122.39368,::ffff:10.45.208.208,35,2019-09-26 7:24:29,2019-09-26 7:24:29,1,2019-09-26 7:22:35,68,episodic swishing
144,1569479433,3208.05867,::ffff:10.113.243.77,35,2019-09-26 7:25:55,2019-09-26 7:25:55,1,2019-09-26 7:24:01,68,Distant slow-sounding vessel (SAR mid-channel?)
145,1569479433,3399.505051,::ffff:10.35.248.8,35,2019-09-26 7:29:06,2019-09-26 7:29:06,1,2019-09-26 7:27:13,69,sudden onset of container ship noise
146,1569479433,3410.315058,::ffff:10.35.248.8,35,2019-09-26 7:29:17,2019-09-26 7:29:17,1,2019-09-26 7:27:23,69,Roderdam Express MMSI: 211335760
147,1569799936,28.694467,::ffff:10.41.198.134,1,2019-09-29 23:34:47,2019-09-29 23:34:47,2,2019-09-29 23:32:45,70,Rock test: hit water at 16:26:00 local
148,1569781850,18525.7787,::ffff:10.35.189.198,35,2019-09-29 23:41:50,2019-09-29 23:41:50,1,2019-09-29 23:39:36,71,clattery ship (more left) + nearby hum source (more right)
149,1569781850,20172.23755,::ffff:10.45.86.42,35,2019-09-30 0:09:03,2019-09-30 0:09:03,1,2019-09-30 0:07:02,72,Persistent tug noise MMSI: 366998090
150,1569781850,20651.24482,::ffff:10.71.227.210,35,2019-09-30 0:17:02,2019-09-30 0:17:02,1,2019-09-30 0:15:01,73,clattery vessel noise; occasional bump of right hp
151,1569781850,20728.56159,::ffff:10.43.153.133,35,2019-09-30 0:18:19,2019-09-30 0:18:19,1,2019-09-30 0:16:19,73,Extreme clattering: Kennewick ferry
152,1569781850,20884.14266,::ffff:10.43.247.252,35,2019-09-30 0:20:55,2019-09-30 0:20:55,1,2019-09-30 0:18:54,73,Ferry noise: Sbound nearing Pt Hudson
726,1593779419,18359.17657,::ffff:10.7.214.204,35,2020-07-03 17:41:01,2020-07-03 17:41:01,1,2020-07-03 17:36:18,459,clicks
153,1569781850,20920.28905,::ffff:10.43.247.252,35,2019-09-30 0:21:31,2019-09-30 0:21:31,1,2019-09-30 0:19:30,73,ferry noise fading as ferries cross behind Hudson (screengrab)
154,1569781850,20945.95873,::ffff:10.43.247.252,35,2019-09-30 0:21:57,2019-09-30 0:21:57,1,2019-09-30 0:19:56,73,starting to hear blade rate as clatter fades
155,1569781850,20994.01257,::ffff:10.43.247.252,35,2019-09-30 0:22:49,2019-09-30 0:22:49,1,2019-09-30 0:20:44,73,Nbound tug nearly behind Pt Wilson
156,1569781850,21065.40189,::ffff:10.150.10.71,35,2019-09-30 0:23:56,2019-09-30 0:23:56,1,2019-09-30 0:21:55,73,Salish CPA - much less clatter than Kennewick?
157,1569781850,21089.67331,::ffff:10.150.10.71,35,2019-09-30 0:24:20,2019-09-30 0:24:20,1,2019-09-30 0:22:20,73,New vessel noise fading in
158,1569781850,21262.65328,::ffff:10.5.206.253,35,2019-09-30 0:27:14,2019-09-30 0:27:14,1,2019-09-30 0:25:13,73,New source may be Tranquility rec boat
159,1569799936,3185.042614,::ffff:10.61.213.112,1,2019-09-30 0:28:55,2019-09-30 0:28:55,2,2019-09-30 0:25:21,74,Howling ship noise rising
160,1569799936,3223.583701,::ffff:10.63.205.7,1,2019-09-30 0:31:04,2019-09-30 0:31:04,2,2019-09-30 0:26:00,74,Maybe cruise ship Noordam MMSI: 246028000
161,1569799936,3208.919174,::ffff:10.63.205.7,1,2019-09-30 0:31:19,2019-09-30 0:31:19,2,2019-09-30 0:25:45,74,Sbound VAN->VIC
162,1569803534,2326.228496,::ffff:10.7.187.49,1,2019-09-30 1:14:47,2019-09-30 1:14:47,2,2019-09-30 1:11:00,75,splashing; paddling? kayak?
163,1569990734,91.348257,::ffff:10.5.239.252,1,2019-10-02 4:35:37,2019-10-02 4:35:37,1,2019-10-02 4:33:45,76,Ship
164,1569976220,14732.91191,::ffff:10.11.222.4,2,2019-10-02 4:37:48,2019-10-02 4:37:48,1,2019-10-02 4:35:53,77,Ship
165,1569976220,15333.78855,::ffff:10.51.187.17,2,2019-10-02 4:47:49,2019-10-02 4:47:49,1,2019-10-02 4:45:54,78,Steady ship noise
166,1570264334,2156.629659,::ffff:10.13.130.62,1,2019-10-05 9:11:34,2019-10-05 9:11:34,1,2019-10-05 9:08:11,79,Faint ship noise
167,1570264334,2273.53477,::ffff:10.35.250.120,1,2019-10-05 9:13:31,2019-10-05 9:13:31,1,2019-10-05 9:10:08,79,"Splashing, like paddles"
168,1570343534,2510.392266,::ffff:10.47.250.44,1,2019-10-06 7:17:46,2019-10-06 7:17:46,1,2019-10-06 7:14:04,80,Low ambient noise with lots of clicking
169,1570343534,2553.018646,::ffff:10.47.250.44,1,2019-10-06 7:18:28,2019-10-06 7:18:28,1,2019-10-06 7:14:47,80,Big snap
170,1570494634,18844.17218,::ffff:10.7.214.204,35,2019-10-10 2:19:46,2019-10-10 2:19:46,1,2019-10-08 5:44:38,81,clanking
171,1570631534,1591.994936,::ffff:10.31.92.118,1,2019-10-10 2:21:24,2019-10-10 2:21:24,1,2019-10-09 14:58:46,82,distant ship
172,1570667419,6584.020976,::ffff:10.31.92.118,2,2019-10-10 2:22:04,2019-10-10 2:22:04,1,2019-10-10 2:20:03,83,hum & water
173,1570732236,14681.63095,::ffff:10.47.238.26,35,2019-10-10 22:37:34,2019-10-10 22:37:34,1,2019-10-10 22:35:18,84,Local propeller rev up/down
174,1570732236,14721.95858,::ffff:10.47.238.26,35,2019-10-10 22:38:14,2019-10-10 22:38:14,1,2019-10-10 22:35:58,84,Local snaps
175,1570732236,14760.25066,::ffff:10.47.238.26,35,2019-10-10 22:38:52,2019-10-10 22:38:52,1,2019-10-10 22:36:36,84,Sudden increase vessel noise?
176,1570732236,14907.75903,::ffff:10.91.238.101,35,2019-10-10 22:41:20,2019-10-10 22:41:20,1,2019-10-10 22:39:04,84,Intense vessel noise
177,1571747419,3833.454118,::ffff:10.123.249.13,2,2019-10-22 20:03:15,2019-10-22 20:03:15,1,2019-10-22 13:34:12,85,scratchy waves
178,1571747435,21456.57439,::ffff:10.16.194.154,35,2019-10-23 18:03:32,2019-10-23 18:03:32,1,2019-10-22 18:28:12,86,Clang of buoy?
179,1571531534,3142.912333,::ffff:10.31.74.134,1,2019-10-24 21:00:16,2019-10-24 21:00:16,2,2019-10-20 1:24:37,87,clattery ship
180,1571965168,437.452438,::ffff:10.5.154.92,1,2019-10-25 1:08:53,2019-10-25 1:08:53,1,2019-10-25 1:06:45,88,snaps and approaching vessel
181,1571963424,2409.98156,::ffff:10.41.220.10,2,2019-10-25 1:12:25,2019-10-25 1:12:25,1,2019-10-25 1:10:34,89,hummmmm...
182,1572381135,1702.243415,::ffff:10.79.206.66,1,2019-10-29 21:03:04,2019-10-29 21:03:04,1,2019-10-29 21:00:37,90,Srkw
183,1572381135,3197.111571,::ffff:10.61.213.112,1,2019-10-29 21:29:16,2019-10-29 21:29:16,1,2019-10-29 21:25:32,91,Ship
184,1572388334,1268.834005,::ffff:10.101.144.240,1,2019-10-29 22:55:35,2019-10-29 22:55:35,1,2019-10-29 22:53:23,92,Power boats w faint orca calls
185,1572557534,1758.693439,::ffff:10.5.155.200,1,2019-10-31 22:03:32,2019-10-31 22:03:32,1,2019-10-31 22:01:33,93,Snapping
186,1572978636,18933.57878,::ffff:10.73.248.115,35,2019-11-05 23:48:15,2019-11-05 23:48:15,1,2019-11-05 23:46:10,94,Clattering
187,1572996735,934.020601,::ffff:10.73.248.115,1,2019-11-05 23:49:45,2019-11-05 23:49:45,1,2019-11-05 23:47:49,95,Snaps in quiet background
188,1573259420,18309.9966,::ffff:10.95.209.15,2,2019-11-09 5:37:36,2019-11-09 5:37:36,1,2019-11-09 5:35:30,96,Hydrophone sounds broken
189,1573324233,1460.981845,::ffff:10.35.250.120,35,2019-11-09 18:56:56,2019-11-09 18:56:56,1,2019-11-09 18:54:54,97,Breaking waves?
190,1573331537,2779.324745,::ffff:10.13.174.43,1,2019-11-09 21:22:00,2019-11-09 21:22:00,1,2019-11-09 21:18:36,98,Hearing background noise - C. Hanke
191,1573324233,14620.4223,::ffff:10.63.54.150,35,2019-11-09 22:37:13,2019-11-09 22:37:13,2,2019-11-09 22:34:13,99,boat
192,1573324233,14630.86852,::ffff:10.63.54.150,35,2019-11-09 22:37:24,2019-11-09 22:37:24,2,2019-11-09 22:34:24,99,boat
193,1573324233,14651.39745,::ffff:10.63.54.150,35,2019-11-09 22:37:44,2019-11-09 22:37:44,2,2019-11-09 22:34:44,99,
194,1573504205,702.556415,::ffff:10.35.234.123,35,2019-11-11 20:43:44,2019-11-11 20:43:44,2,2019-11-11 20:41:48,100,Clattery ferry!
195,1573504205,1722.28223,::ffff:10.30.25.182,35,2019-11-11 21:00:45,2019-11-11 21:00:45,2,2019-11-11 20:58:47,101,Clattery noise abates just as Kennewick WSF enters Coupeville.
196,1573504205,3054.691363,::ffff:10.13.228.207,35,2019-11-11 21:23:01,2019-11-11 21:23:01,2,2019-11-11 21:21:00,102,Outbound ferry clatter noise becoming prominent...
197,1573504205,3101.523469,::ffff:10.13.228.207,35,2019-11-11 21:23:47,2019-11-11 21:23:47,2,2019-11-11 21:21:47,102,Kennewick very noticeable even on far side of shipping lanes.
198,1573504205,3728.336527,::ffff:10.33.250.117,35,2019-11-11 21:34:15,2019-11-11 21:34:15,2,2019-11-11 21:32:13,103,"WSF noise intense as Kennewick puts PTMSC abeam, bound for PT at 12.7 kt."
199,1573497020,12928.7298,::ffff:10.61.214.90,2,2019-11-11 22:07:50,2019-11-11 22:07:50,1,2019-11-11 22:05:49,104,boat noise?
200,1573504205,5844.809546,::ffff:10.123.249.13,35,2019-11-11 22:09:34,2019-11-11 22:09:34,2,2019-11-11 22:07:30,105,Kennewick seems slightly less annoying abeam northbound...
201,1573497020,13081.75873,::ffff:10.31.120.51,2,2019-11-11 22:11:31,2019-11-11 22:11:31,1,2019-11-11 22:08:22,104,Outboard passing? (faint)...
202,1573691539,1799.955046,::ffff:10.29.126.3,1,2019-11-14 1:04:52,2019-11-14 1:04:52,1,2019-11-14 1:02:19,106,"water lapping, distant clanks"
203,1573691434,3219.062766,::ffff:10.69.232.242,35,2019-11-14 1:26:29,2019-11-14 1:26:29,1,2019-11-14 1:24:13,107,Rapidly rising ferry noise over last few minutes.
204,1573691421,3936.331513,::ffff:10.5.233.91,2,2019-11-14 1:37:50,2019-11-14 1:37:50,1,2019-11-14 1:35:57,108,Crackling and ship noise suddenly abated.
205,1573691434,6257.566594,::ffff:10.35.183.55,35,2019-11-14 2:16:54,2019-11-14 2:16:54,1,2019-11-14 2:14:52,109,Ferry noise peaking again as southbound Kennewick clears S ship lane...
206,1573709535,1091.404806,::ffff:10.150.193.19,1,2019-11-14 5:52:44,2019-11-14 5:52:44,1,2019-11-14 5:50:26,110,"Rubbing, surface soinds"
207,1573734636,10062.47837,::ffff:10.93.170.169,35,2019-11-14 15:20:23,2019-11-14 15:20:23,1,2019-11-14 15:18:18,111,Sudden onset of ship noise
208,1573734636,10169.13377,::ffff:10.51.131.88,35,2019-11-14 15:22:09,2019-11-14 15:22:09,1,2019-11-14 15:20:05,111,It was WSF departing Coupeville
209,1573734618,10286.4725,::ffff:10.109.220.238,2,2019-11-14 15:23:44,2019-11-14 15:23:44,1,2019-11-14 15:21:44,112,Sudden increase ship noise
210,1573734618,10775.09886,::ffff:10.7.214.204,2,2019-11-14 15:31:53,2019-11-14 15:31:53,1,2019-11-14 15:29:53,113,Only vessel on AIS was sb wsf
211,1573734618,10804.14827,::ffff:10.7.214.204,2,2019-11-14 15:32:22,2019-11-14 15:32:22,1,2019-11-14 15:30:22,113,Noise abated as ferry went behind marrowstone
212,1573756233,8549.710537,::ffff:10.97.254.14,35,2019-11-14 20:54:59,2019-11-14 20:54:59,1,2019-11-14 20:53:03,114,J pod call (& ferry stop?) 3 min ago
213,1573756233,9149.893917,::ffff:10.102.182.112,35,2019-11-14 21:05:18,2019-11-14 21:05:18,4,2019-11-14 21:03:03,115,2-3 calls
214,1573756233,9517.799987,::ffff:10.81.161.51,35,2019-11-14 21:11:17,2019-11-14 21:11:17,3,2019-11-14 21:09:11,116,Possible cetacean whistles
215,1573756233,9581.6586,::ffff:10.109.218.102,35,2019-11-14 21:12:21,2019-11-14 21:12:21,2,2019-11-14 21:10:15,116,J pod!
225,1573756233,13123.6412,::ffff:10.16.251.130,35,2019-11-14 22:11:21,2019-11-14 22:11:21,2,2019-11-14 22:09:17,123,Now hearing NB Kennewick. No calls for a few minutes before.
233,1573756233,15735.87796,::ffff:10.9.226.141,35,2019-11-14 22:54:58,2019-11-14 22:54:58,3,2019-11-14 22:52:49,129,"Sudden rev up of prop noise, then back down."
239,1573756233,17327.19365,::ffff:10.51.220.16,35,2019-11-14 23:21:26,2019-11-14 23:21:26,2,2019-11-14 23:19:20,132,Nice rev up of outboard local!
216,1573756233,11129.20861,::ffff:10.109.218.102,35,2019-11-14 21:38:38,2019-11-14 21:38:38,4,2019-11-14 21:36:02,117,Orcas
217,1573756233,11224.02033,::ffff:10.143.30.109,35,2019-11-14 21:40:13,2019-11-14 21:40:13,4,2019-11-14 21:37:37,117,Orca whistles
220,1573756233,11536.08773,::ffff:10.7.161.186,35,2019-11-14 21:44:55,2019-11-14 21:44:55,3,2019-11-14 21:42:49,119,Faint srkw calls after ferry sb cleared out Hudson a few minutes ago
228,1573756233,13473.23215,::ffff:10.65.69.10,35,2019-11-14 22:17:11,2019-11-14 22:17:11,2,2019-11-14 22:15:06,124,Trawler Araho at 14 kts just cleared Pt. Wilson. Ferry continuing N at ~10.5 kts.
237,1573756233,16253.37628,::ffff:10.168.89.215,35,2019-11-14 23:03:36,2019-11-14 23:03:36,2,2019-11-14 23:01:26,130,"""Deepening"" of the WSF clatter (more reverb?) at 12.6 kt"
218,1573756233,11297.04645,::ffff:10.9.216.41,35,2019-11-14 21:40:51,2019-11-14 21:40:51,5,2019-11-14 21:38:50,117,Orcas!
219,1573756219,11515.24554,::ffff:10.7.161.186,2,2019-11-14 21:44:07,2019-11-14 21:44:07,1,2019-11-14 21:42:14,118,Faint J pod calls after sb ferry cleared out Hudson a couple minutes ago
221,1573756233,11723.55168,::ffff:10.7.195.59,35,2019-11-14 21:48:01,2019-11-14 21:48:01,3,2019-11-14 21:45:57,120,Clear repeated S1 calls low background noise
222,1573756233,12069.20391,::ffff:10.43.182.207,35,2019-11-14 21:53:46,2019-11-14 21:53:46,2,2019-11-14 21:51:42,121,Many repeated calls continue...
226,1573756233,13140.80176,::ffff:10.16.251.130,35,2019-11-14 22:11:38,2019-11-14 22:11:38,2,2019-11-14 22:09:34,123,Kennewick ferry suddenly slows?
227,1573756233,13230.29312,::ffff:10.152.193.4,35,2019-11-14 22:13:08,2019-11-14 22:13:08,3,2019-11-14 22:11:03,123,Passing 20 kt boat Magister?
230,1573756233,15046.23639,::ffff:10.71.199.143,35,2019-11-14 22:43:18,2019-11-14 22:43:18,3,2019-11-14 22:41:19,126,"WSF in Coupeville, 2nd NB USCG vessel approaching Pt. Wilson (no audible calls)"
235,1573756233,16064.186,::ffff:10.97.254.14,35,2019-11-14 23:00:26,2019-11-14 23:00:26,3,2019-11-14 22:58:17,130,"Still clattery, Kennewick mid-channel 12.9 kt"
241,1573774333,1320.785464,::ffff:10.63.109.106,1,2019-11-14 23:56:49,2019-11-14 23:56:49,1,2019-11-14 23:54:14,134,"Snapping, low noise, distant boat"
223,1573756219,12134.53785,::ffff:10.11.226.104,2,2019-11-14 21:54:32,2019-11-14 21:54:32,1,2019-11-14 21:52:34,122,Hum and faint water sounds. Disregard previous BP tag..
229,1573756233,13729.92188,::ffff:10.81.229.85,35,2019-11-14 22:21:27,2019-11-14 22:21:27,3,2019-11-14 22:19:23,125,No calls audible in pretty intense ship noise.
238,1573756233,16553.25001,::ffff:10.7.236.68,35,2019-11-14 23:08:36,2019-11-14 23:08:36,1,2019-11-14 23:06:26,131,Signif more intense ferry noise (12.9kt SB in line w Marrowstone Pt)
224,1573756219,12158.55249,::ffff:10.11.226.104,2,2019-11-14 21:54:56,2019-11-14 21:54:56,1,2019-11-14 21:52:58,122,ON reported hearing some calls about an hour ago...
231,1573756233,15275.79298,::ffff:10.45.5.181,35,2019-11-14 22:47:08,2019-11-14 22:47:08,3,2019-11-14 22:45:09,127,Sudden drop in (local?) boat noise...
232,1573756233,15548.33767,::ffff:10.33.162.24,35,2019-11-14 22:51:50,2019-11-14 22:51:50,3,2019-11-14 22:49:41,128,"Low background, but only water noise, no SRKW signals..."
234,1573756233,15838.05718,::ffff:10.51.220.16,35,2019-11-14 22:56:40,2019-11-14 22:56:40,3,2019-11-14 22:54:31,129,Onset of clatter as Kennewick emerges from Coupeville at 12.4 kts.
236,1573756233,16146.65154,::ffff:10.29.116.130,35,2019-11-14 23:01:49,2019-11-14 23:01:49,3,2019-11-14 22:59:40,130,Very faint SRKW call?
240,1573756233,18836.96022,::ffff:10.5.195.145,35,2019-11-14 23:46:37,2019-11-14 23:46:37,1,2019-11-14 23:44:30,133,Sudden onset ferry noise (Nbound Kennewick 12.1 kt)
242,1573853539,961.154226,::ffff:10.181.29.40,1,2019-11-15 21:50:42,2019-11-15 21:50:42,2,2019-11-15 21:48:20,135,Clattery ship!
243,1574029935,3001.833215,::ffff:10.63.251.11,1,2019-11-17 23:25:50,2019-11-17 23:25:50,1,2019-11-17 23:22:17,136,Waves
244,1574188219,3629.607163,::ffff:10.16.190.48,2,2019-11-19 19:32:43,2019-11-19 19:32:43,2,2019-11-19 19:30:49,137,Trst
245,1574188219,4257.807646,::ffff:10.47.180.171,2,2019-11-19 19:53:04,2019-11-19 19:53:04,2,2019-11-19 19:41:17,138,Electrical noise
246,1574361035,15473.93264,::ffff:10.61.189.68,35,2019-11-21 22:50:41,2019-11-21 22:50:41,1,2019-11-21 22:48:29,139,tapping
